CODE	LABEL
HP:0009077	Weakness of long finger extensor muscles
HP:0025461	Abnormal cell morphology
HP:0025465	Abnormal circulating beta globulin level
HP:0009084	Midline notch of upper alveolar ridge
HP:0009085	Alveolar ridge overgrowth
HP:0009088	Speech articulation difficulties
HP:0025474	Erythematous plaque
HP:0009092	Progressive alveolar ridge hypertropy
HP:0025477	Periarticular calcification
HP:0025478	Atrial standstill
HP:0009094	Cleft lower alveolar ridge
HP:0025481	Cervical hemivertebrae
HP:0009098	Chronic oral candidiasis
HP:0009099	Median cleft palate
HP:0025483	Abnormal circulating thyroglobulin level
HP:0009100	Thick anterior alveolar ridges
HP:0025484	Increased circulating thyroglobulin level
HP:0009101	Submucous cleft lip
HP:0009102	Anterior open-bite malocclusion
HP:0009103	Aplasia/Hypoplasia involving the pelvis
HP:0025487	Abnormality of bladder morphology
HP:0009104	Aplasia/Hypoplasia of the pubic bone
HP:0025488	Detrusor sphincter dyssynergia
HP:0009105	Abnormal ossification of the pubic bone
HP:0009106	Abnormal pelvis bone ossification
HP:0009107	Abnormal ossification involving the femoral head and neck
HP:0009108	Aplasia/Hypoplasia involving the femoral head and neck
HP:0025492	Microcoria
HP:0009109	Denervation of the diaphragm
HP:0009110	Diaphragmatic eventration
HP:0009113	Diaphragmatic weakness
HP:0025498	Aceruloplasminemia
HP:0009115	Aplasia/hypoplasia involving the skeleton
HP:0009116	Aplasia/Hypoplasia involving bones of the skull
HP:0009118	Aplasia/Hypoplasia of the mandible
HP:0025502	Overweight
HP:0009119	Aplasia/Hypoplasia of the frontal sinuses
HP:0009120	Aplasia/Hypoplasia involving the sinuses
HP:0009121	Abnormal axial skeleton morphology
HP:0009122	Aplasia/hypoplasia affecting bones of the axial skeleton
HP:0025507	Yellow papule
HP:0009123	Mixed hypo- and hyperpigmentation of the skin
HP:0009124	Abnormal adipose tissue morphology
HP:0009125	Lipodystrophy
HP:0025509	Piezogenic pedal papules
HP:0009126	Increased adipose tissue
HP:0025510	Nevus spilus
HP:0009127	Abnormality of the musculature of the limbs
HP:0009128	Aplasia/Hypoplasia involving the musculature of the extremities
HP:0009129	Upper limb amyotrophy
HP:0009130	Hand muscle atrophy
HP:0025514	Morning glory anomaly
HP:0025515	Delayed thelarche
HP:0009131	Abnormality of the musculature of the thorax
HP:0009132	Abnormal tarsal bone mineral density
HP:0025517	Hypoplastic hippocampus
HP:0009134	Osteolysis involving bones of the feet
HP:0009136	Duplication involving bones of the feet
HP:0025520	Calcinosis cutis
HP:0009138	Synostosis involving bones of the lower limbs
HP:0009139	Osteolysis involving bones of the lower limbs
HP:0025523	Abnormal morphology of the chordae tendinae of the mitral valve
HP:0009140	Synostosis involving bones of the feet
HP:0025524	Palmoplantar scaling skin
HP:0009141	Depletion of mitochondrial DNA in muscle tissue
HP:0009142	Duplication of bones involving the upper extremities
HP:0025526	Psoriasiform lesion
HP:0009144	Supernumerary bones of the axial skeleton
HP:0009145	Abnormal cerebral artery morphology
HP:0025533	Peau d'orange
HP:0009150	Abnormality of the proximal phalanx of the 5th finger
HP:0025539	Abnormal B cell subset distribution
HP:0025540	Abnormal T cell subset distribution
HP:0009161	Aplasia/Hypoplasia of the middle phalanx of the 5th finger
HP:0025546	Abnormal mean corpuscular hemoglobin concentration
HP:0009162	Absent middle phalanx of 5th finger
HP:0025547	Decreased mean corpuscular hemoglobin concentration
HP:0009164	Abnormal calcification of the carpal bones
HP:0025548	Increased mean corpuscular hemoglobin concentration
HP:0025550	Elevated circulating ribitol concentration
HP:0025551	Optic nerve misrouting
HP:0009172	Abnormal 4th finger phalanx morphology
HP:0009177	Proximal/middle symphalangism of 5th finger
HP:0009178	Symphalangism of middle phalanx of 5th finger
HP:0009179	Deviation of the 5th finger
HP:0009182	Triangular shaped middle phalanx of the 5th finger
HP:0009183	Joint contracture of the 5th finger
HP:0025568	Abnormal morphology of the choroidal vasculature
HP:0009185	Contracture of the proximal interphalangeal joint of the 5th finger
HP:0025573	Mild myopia
HP:0025574	Macular hemorrhage
HP:0025575	Abnormal superior vena cava morphology
HP:0009192	Aplasia/Hypoplasia of the proximal phalanx of the 5th finger
HP:0025576	Abnormal inferior vena cava morphology
HP:0009193	Pseudoepiphyses of the metacarpals
HP:0025579	Abnormal left atrium morphology
HP:0025580	Abnormal right atrium morphology
HP:0025584	Hypotropia
HP:0025586	Hypertropia
HP:0025587	Hyperdeviation
HP:0025588	Hypodeviation
HP:0025605	Lid lag on downgaze
HP:0025607	Upper eyelid entropion
HP:0025608	Cicatricial ectropion
HP:0025610	Posterior blepharitis
HP:0009226	Short proximal phalanx of the 5th finger
HP:0025612	Corneal astigmatism
HP:0025613	Focal emotional seizure
HP:0025615	Abscess
HP:0009232	Symphalangism affecting the proximal phalanx of the 5th finger
HP:0009237	Short 5th finger
HP:0009238	Aplasia of the 5th finger
HP:0009239	Aplasia/Hypoplasia of the distal phalanx of the 5th finger
HP:0009244	Distal/middle symphalangism of 5th finger
HP:0025633	Abnormal ureter morphology
HP:0025634	Abnormal ureter physiology
HP:0009272	Aplasia/Hypoplasia of the 4th finger
HP:0009273	Deviation of the 4th finger
HP:0009279	Radial deviation of the 4th finger
HP:0009280	Short 4th finger
HP:0009282	Abnormality of the distal phalanx of the 4th finger
HP:0009283	Abnormality of the middle phalanx of the 4th finger
HP:0009289	Aplasia/Hypoplasia of the distal phalanx of the 4th finger
HP:0009290	Short distal phalanx of the 4th finger
HP:0009295	Short middle phalanx of the 4th finger
HP:0009299	Aplasia/Hypoplasia of the middle phalanx of the 4th finger
HP:0009316	Abnormal 3rd finger phalanx morphology
HP:0009317	Deviation of the 3rd finger
HP:0009318	Aplasia/Hypoplasia of the 3rd finger
HP:0009319	Joint contracture of the 3rd finger
HP:0009320	Abnormality of the epiphyses of the 3rd finger
HP:0009324	Enlarged epiphysis of the middle phalanx of the 3rd finger
HP:0009331	Triangular epiphysis of the middle phalanx of the 3rd finger
HP:0009333	Abnormality of the epiphysis of the proximal phalanx of the 3rd finger
HP:0009334	Abnormality of the epiphysis of the middle phalanx of the 3rd finger
HP:0009349	Enlarged epiphysis of the proximal phalanx of the 3rd finger
HP:0009356	Triangular epiphysis of the proximal phalanx of the 3rd finger
HP:0009357	Abnormality of the distal phalanx of the 3rd finger
HP:0009358	Abnormality of the proximal phalanx of the 3rd finger
HP:0009370	Type A brachydactyly
HP:0009372	Type A2 brachydactyly
HP:0009373	Type C brachydactyly
HP:0009374	Broad phalanges of the 5th finger
HP:0009376	Aplasia/Hypoplasia of the phalanges of the 5th finger
HP:0009378	Triangular shaped phalanges of the 5th finger
HP:0009380	Aplasia of the fingers
HP:0009381	Short finger
HP:0009408	Aplasia/Hypoplasia of the phalanges of the 4th finger
HP:0009413	Enlarged epiphyses of the 3rd finger
HP:0009417	Pseudoepiphyses of the 3rd finger
HP:0009420	Triangular epiphyses of the 3rd finger
HP:0009421	Aplasia/Hypoplasia of the distal phalanx of the 3rd finger
HP:0009436	Triangular shaped middle phalanx of the 3rd finger
HP:0009437	Aplasia/Hypoplasia of the middle phalanx of the 3rd finger
HP:0009439	Short middle phalanx of the 3rd finger
HP:0009446	Triangular shaped phalanges of the 3rd finger
HP:0009447	Aplasia/Hypoplasia of the phalanges of the 3rd finger
HP:0009456	Triangular shaped proximal phalanx of the 3rd finger
HP:0009461	Short 3rd finger
HP:0009462	Radial deviation of the 3rd finger
HP:0009463	Ulnar deviation of the 3rd finger
HP:0009464	Ulnar deviation of the 2nd finger
HP:0009465	Ulnar deviation of finger
HP:0009466	Radial deviation of finger
HP:0009467	Radial deviation of the 2nd finger
HP:0009468	Deviation of the 2nd finger
HP:0009471	Contracture of the proximal interphalangeal joint of the 3rd finger
HP:0009473	Joint contracture of the hand
HP:0009484	Deviation of the hand or of fingers of the hand
HP:0009485	Radial deviation of the hand or of fingers of the hand
HP:0009486	Radial deviation of the hand
HP:0009487	Ulnar deviation of the hand
HP:0009491	Enlarged epiphyses of the 2nd finger
HP:0009495	Pseudoepiphyses of the 2nd finger
HP:0009498	Triangular epiphyses of the 2nd finger
HP:0009500	Abnormality of the epiphysis of the middle phalanx of the 2nd finger
HP:0009501	Abnormality of the epiphysis of the proximal phalanx of the 2nd finger
HP:0009516	Enlarged epiphysis of the middle phalanx of the 2nd finger
HP:0009523	Triangular epiphysis of the middle phalanx of the 2nd finger
HP:0009527	Enlarged epiphysis of the proximal phalanx of the 2nd finger
HP:0009534	Triangular epiphysis of the proximal phalanx of the 2nd finger
HP:0009536	Short 2nd finger
HP:0009541	Abnormality of the phalanges of the 2nd finger
HP:0009542	Abnormality of the distal phalanx of the 2nd finger
HP:0009543	Abnormality of the middle phalanx of the 2nd finger
HP:0009544	Abnormality of the proximal phalanx of the 2nd finger
HP:0009546	Triangular shaped phalanges of the 2nd finger
HP:0009552	Aplasia/Hypoplasia of the phalanges of the 2nd finger
HP:0009553	Abnormality of the hairline
HP:0009554	Preauricular hair displacement
HP:0009555	Hypoplasia of the pharynx
HP:0009556	Absent tibia
HP:0009557	Aplasia/Hypoplasia of the distal phalanx of the 2nd finger
HP:0009566	Short distal phalanx of the 2nd finger
HP:0009568	Aplasia/Hypoplasia of the middle phalanx of the 2nd finger
HP:0009575	Triangular shaped middle phalanx of the 2nd finger
HP:0009577	Short middle phalanx of the 2nd finger
HP:0009580	Aplasia/Hypoplasia of the proximal phalanx of the 2nd finger
HP:0009587	Triangular shaped proximal phalanx of the 2nd finger
HP:0009588	Vestibular Schwannoma
HP:0009589	Bilateral vestibular Schwannoma
HP:0009590	Unilateral vestibular Schwannoma
HP:0009591	Abnormality of the vestibulocochlear nerve
HP:0009592	Astrocytoma
HP:0009593	Peripheral Schwannoma
HP:0009594	Retinal hamartoma
HP:0009595	Occasional neurofibromas
HP:0009597	Short proximal phalanx of the 2nd finger
HP:0009599	Abnormality of thumb epiphysis
HP:0009600	Flexion contracture of thumb
HP:0009601	Aplasia/Hypoplasia of the thumb
HP:0009602	Abnormality of thumb phalanx
HP:0009603	Deviation of the thumb
HP:0009606	Complete duplication of distal phalanx of the thumb
HP:0009608	Complete duplication of proximal phalanx of the thumb
HP:0009611	Bifid distal phalanx of the thumb
HP:0009612	Duplication of the distal phalanx of the thumb
HP:0009613	Duplication of the proximal phalanx of the thumb
HP:0009617	Abnormality of the distal phalanx of the thumb
HP:0009618	Abnormality of the proximal phalanx of the thumb
HP:0009623	Proximal placement of thumb
HP:0009626	Contractures of the interphalangeal joint of the thumb
HP:0009629	Aplasia/Hypoplasia of the proximal phalanx of the thumb
HP:0009637	Absent proximal phalanx of thumb
HP:0009638	Short proximal phalanx of thumb
HP:0009641	Aplasia/Hypoplasia of the distal phalanx of the thumb
HP:0009642	Broad distal phalanx of the thumb
HP:0009648	Triangular shaped distal phalanx of the thumb
HP:0009650	Short distal phalanx of the thumb
HP:0009657	Triangular shaped thumb phalanx
HP:0009658	Aplasia/Hypoplasia of the phalanges of the thumb
HP:0009659	Partial absence of thumb
HP:0009660	Short phalanx of the thumb
HP:0009662	Abnormality of the epiphysis of the distal phalanx of the thumb
HP:0009684	Stippling of the epiphysis of the distal phalanx of the thumb
HP:0009693	Pseudoepiphysis of the thumb
HP:0009695	Stippling of thumb epiphysis
HP:0009699	Osteolytic defects of the hand bones
HP:0009700	Finger symphalangism
HP:0009701	Metacarpal synostosis
HP:0009702	Carpal synostosis
HP:0009703	Synostosis involving the 1st metacarpal
HP:0009704	Chronic CSF lymphocytosis
HP:0009707	Synostosis involving the 4th metacarpal
HP:0009709	Increased CSF interferon alpha
HP:0009710	Chilblains
HP:0009711	Retinal capillary hemangioma
HP:0009713	Spinal hemangioblastoma
HP:0009714	Abnormality of the epididymis
HP:0009715	Papillary cystadenoma of the epididymis
HP:0009716	Subependymal nodules
HP:0009717	Cortical tubers
HP:0009718	Subependymal giant-cell astrocytoma
HP:0009719	Hypomelanotic macule
HP:0009720	Adenoma sebaceum
HP:0009721	Shagreen patch
HP:0009722	Dental enamel pits
HP:0009723	Abnormality of the subungual region
HP:0009724	Subungual fibromas
HP:0009725	Bladder neoplasm
HP:0009726	Renal neoplasm
HP:0009727	Achromatic retinal patches
HP:0009728	Neoplasm of striated muscle
HP:0009729	Cardiac rhabdomyoma
HP:0009730	Rhabdomyoma
HP:0009731	Cerebral hamartoma
HP:0009732	Plexiform neurofibroma
HP:0009733	Glioma
HP:0009734	Optic nerve glioma
HP:0009735	Spinal neurofibromas
HP:0009736	Tibial pseudarthrosis
HP:0009737	Lisch nodules
HP:0009738	Abnormality of the antihelix
HP:0009740	Aplasia of the parotid gland
HP:0009741	Nephrosclerosis
HP:0009742	Stiff shoulders
HP:0009743	Distichiasis
HP:0009745	Spinalarachnoid cyst
HP:0009746	Thick nasal septum
HP:0009747	Lumbosacral hirsutism
HP:0009748	Large earlobe
HP:0009751	Aplasia of the pectoralis major muscle
HP:0009752	Cleft in skull base
HP:0009754	Fibrous syngnathia
HP:0009755	Ankyloblepharon
HP:0009756	Popliteal pterygium
HP:0009757	Intercrural pterygium
HP:0009758	Pyramidal skinfold extending from the base to the top of the nails
HP:0009759	Neck pterygia
HP:0009760	Antecubital pterygium
HP:0009761	Anterior clefting of vertebral bodies
HP:0009762	Facial wrinkling
HP:0009763	Limb pain
HP:0009765	Low hanging columella
HP:0009767	Aplasia/Hypoplasia of the phalanges of the hand
HP:0009768	Broad phalanges of the hand
HP:0009769	Bullet-shaped phalanges of the hand
HP:0009770	Curved phalanges of the hand
HP:0009771	Osteolytic defects of the phalanges of the hand
HP:0009772	Patchy sclerosis of finger phalanx
HP:0009773	Symphalangism affecting the phalanges of the hand
HP:0009774	Triangular shaped phalanges of the hand
HP:0009775	Amniotic constriction ring
HP:0009776	Adactyly
HP:0009777	Absent thumb
HP:0009778	Short thumb
HP:0009779	3-4 toe syndactyly
HP:0009780	Iliac horns
HP:0009781	Lester's sign
HP:0009782	Aplasia/Hypoplasia of the biceps
HP:0009783	Biceps aplasia
HP:0009784	Aplasia/Hypoplasia of the triceps
HP:0009785	Triceps aplasia
HP:0009786	Aplasia/Hypoplasia of the musculature of the thigh
HP:0009787	Aplasia/Hypoplasia of the quadriceps
HP:0009788	Quadriceps aplasia
HP:0009789	Perianal abscess
HP:0009790	Hemisacrum
HP:0009791	Bifid sacrum
HP:0009792	Teratoma
HP:0009793	Presacral teratoma
HP:0009794	Branchial anomaly
HP:0009795	Branchial fistula
HP:0009796	Branchial cyst
HP:0009797	Cholesteatoma
HP:0009798	Euthyroid goiter
HP:0009799	Supernumerary spleens
HP:0009800	Maternal diabetes
HP:0009802	Aplasia of the phalanges of the hand
HP:0009803	Short phalanx of finger
HP:0009804	Reduced number of teeth
HP:0009805	Low-output congestive heart failure
HP:0009806	Nephrogenic diabetes insipidus
HP:0009808	Anomaly of the upper limb diaphyses
HP:0009809	Abnormality of upper limb metaphysis
HP:0009810	Abnormality of upper limb joint
HP:0009811	Abnormality of the elbow
HP:0009813	Upper limb phocomelia
HP:0009814	Upper limb peromelia
HP:0009815	Aplasia/hypoplasia of the extremities
HP:0009816	Lower limb undergrowth
HP:0009817	Aplasia involving bones of the lower limbs
HP:0009818	Amelia involving the lower limbs
HP:0009820	Lower limb peromelia
HP:0009821	Forearm undergrowth
HP:0009822	Aplasia involving forearm bones
HP:0009823	Aplasia involving bones of the upper limbs
HP:0009824	Upper limb undergrowth
HP:0009825	Aplasia involving bones of the extremities
HP:0009826	Limb undergrowth
HP:0009827	Amelia
HP:0009828	Peromelia
HP:0009829	Phocomelia
HP:0009830	Peripheral neuropathy
HP:0009831	Mononeuropathy
HP:0009832	Abnormal distal phalanx morphology of finger
HP:0009833	Abnormal middle phalanx morphology of the hand
HP:0009834	Abnormal proximal phalanx morphology of the hand
HP:0009835	Aplasia/Hypoplasia of the distal phalanges of the hand
HP:0009836	Broad distal phalanx of finger
HP:0009838	Curved distal phalanges of the hand
HP:0009839	Osteolytic defects of the distal phalanges of the hand
HP:0009843	Aplasia/Hypoplasia of the middle phalanges of the hand
HP:0009844	Broad middle phalanx of finger
HP:0009845	Bullet-shaped middle phalanges of the hand
HP:0009849	Symphalangism of middle phalanx of finger
HP:0009850	Triangular shaped middle phalanges of the hand
HP:0009851	Aplasia/Hypoplasia of the proximal phalanges of the hand
HP:0009852	Broad proximal phalanges of the hand
HP:0009857	Symphalangism affecting the proximal phalanges of the hand
HP:0009858	Triangular shaped proximal phalanges of the hand
HP:0009875	Triangular shaped distal phalanges of the hand
HP:0009879	Simplified gyral pattern
HP:0009880	Broad distal phalanges of all fingers
HP:0009881	Aplasia of the distal phalanges of the hand
HP:0009882	Short distal phalanx of finger
HP:0009883	Duplication of the distal phalanx of hand
HP:0009884	Tapered distal phalanges of finger
HP:0009886	Trichorrhexis nodosa
HP:0009887	Abnormality of hair pigmentation
HP:0009888	Abnormality of secondary sexual hair
HP:0009889	Localized hirsutism
HP:0009890	High anterior hairline
HP:0009891	Underdeveloped supraorbital ridges
